date,SMA,EMA,MACD_Signal,MACD_Hist,MACD,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Lower Band,Real Middle Band,Chaikin A/D,OBV,WMA,MOM,WILLR,SlowK,SlowD,4. close
2013-07-10,-0.9889001679651913,-0.9781658233770661,-0.7438285970869163,0.8839568913663045,-0.38804505312666454,0.2179892634515768,-0.660952095876506,0.7806970966924385,0.11753197266491,0.9460387649883141,-0.9949486885754649,-0.9802576845990224,-0.9889001679651913,-0.8855400476961924,-0.9479659003191184,-0.9907302345521863,-0.09601978775638101,1.0109922211806295,1.0829234445695608,1.1276419882825723,-0.9421775791818153
2013-07-11,-0.982573738337393,-0.967903418766741,-0.6221764347282086,1.2769881184739362,-0.13556168073497585,0.8441421221244275,-0.6357758551355331,1.42552816055691,-0.025129907454436946,0.9460387649883141,-0.9737467585241343,-0.9893613923087209,-0.982573738337393,-0.8709797404793648,-0.9210148452523961,-0.9793702594976259,0.5815487618938098,1.039098612710826,1.3173802730762165,1.263606957124041,-0.8874540306090813
2013-07-12,-0.9770559500905911,-0.9568049670363514,-0.4733378900704524,1.5675722779864105,0.10644064417184379,1.0311185531312903,-0.5854518858175065,1.3852627049351576,-0.16779178757378388,0.9460387649883141,-0.952788403265863,-0.999857357804288,-0.9770559500905911,-0.8554929053310335,-0.8960476372912495,-0.9668038196783455,0.45634587771931795,1.0678495684402665,1.418192789235468,1.3745732638492845,-0.8685838414460697
2013-07-15,-0.9705868190426165,-0.9466728109695008,-0.3150452119839067,1.6686412126355958,0.2906984465692694,1.0404756601955643,-0.5332461136807886,1.1650379646226965,-0.3104536676931308,0.9460387649883141,-0.9335806309683691,-1.0066043564830804,-0.9705868190426165,-0.845572052487408,-0.8736560775428021,-0.9546710391303226,0.6036433885128377,1.04144957581649,1.4397999070247396,1.502680435536681,-0.8676403319879191
2013-07-15,-0.9705868190426165,-0.9466728109695008,-0.3150452119839067,1.6686412126355958,0.2906984465692694,1.0404756601955643,-0.5332461136807886,1.1650379646226965,-0.3104536676931308,0.9460387649883141,-0.9335806309683691,-1.0066043564830804,-0.9705868190426165,-0.845572052487408,-0.8736560775428021,-0.9546710391303226,0.6036433885128377,1.04144957581649,1.4397999070247396,1.502680435536681,-0.8676403319879191
2013-07-16,-0.9655447021964013,-0.937777635221962,-0.1613613418197348,1.619370765337882,0.41776417271754596,0.9838911237336931,-0.47910151439754073,0.9610178541922038,-0.45311554781247776,0.9460387649883141,-0.9186455470492516,-1.011826072954103,-0.9655447021964013,-0.845572052487408,-0.8982326658697952,-0.9434240811856242,0.3826971223225581,0.9634674850374162,1.360652727941062,1.518212123953985,-0.8704708603623709
2013-07-17,-0.9613112267311824,-0.9290041390347739,-0.015443132331608076,1.5363316719054267,0.5256578532309562,1.0654095334471134,-0.4183278370029944,0.875558957055722,-0.5957774279318248,0.9460387649883141,-0.9053731014933402,-1.0169695226925313,-0.9613112267311824,-0.842573367523001,-0.8740609127649073,-0.9319329645308713,0.2574942381480663,0.9913296206605307,1.2333970119437816,1.4518764331921357,-0.8629227846971662
2013-07-17,-0.9613112267311824,-0.9290041390347739,-0.015443132331608076,1.5363316719054267,0.5256578532309562,1.0654095334471134,-0.4183278370029944,0.875558957055722,-0.5957774279318248,0.9460387649883141,-0.9053731014933402,-1.0169695226925313,-0.9613112267311824,-0.842573367523001,-0.8740609127649073,-0.9319329645308713,0.2574942381480663,0.9913296206605307,1.2333970119437816,1.4518764331921357,-0.8629227846971662
2013-07-17,-0.9613112267311824,-0.9290041390347739,-0.015443132331608076,1.5363316719054267,0.5256578532309562,1.0654095334471134,-0.4183278370029944,0.875558957055722,-0.5957774279318248,0.9460387649883141,-0.9053731014933402,-1.0169695226925313,-0.9613112267311824,-0.842573367523001,-0.8740609127649073,-0.9319329645308713,0.2574942381480663,0.9913296206605307,1.2333970119437816,1.4518764331921357,-0.8629227846971662
2013-07-18,-0.9556983042042637,-0.9217009851406225,0.11293335634007104,1.3488880354195223,0.580368550746938,0.9245337019434492,-0.3707838036671252,0.6844780787282271,-0.7384393080511716,0.9460387649883141,-0.8922509646445299,-1.01915160693687,-0.9556983042042637,-0.8486447631252934,-0.9006284559914521,-0.9214767467847264,0.47107562879866993,0.9020540866220695,0.8013322818734101,1.2226920760914823,-0.8695273509042203
2013-07-19,-0.9483253974951752,-0.9180857311608975,0.20465618941813216,0.9570681608376495,0.5287780943991547,0.29875645323539796,-0.4116559906458171,0.27019661417185226,-0.8811011881705186,0.7954600926922648,-0.8858474402842442,-1.0107918685394732,-0.9483253974951752,-0.8437554058093372,-0.9282168947570998,-0.9145360159143543,0.7435760237666814,0.48118758894721436,-0.181203562746822,0.6692272976085561,-0.9006631630231896
2013-07-22,-0.9399060137047962,-0.9139080662555125,0.27198157670897305,0.6963201407096272,0.5003564317701324,0.42081864444336453,-0.42880605724343357,0.2891706675133883,-1.0237630682898655,0.6448814203962155,-0.8805028921131808,-0.9992063604697655,-0.9399060137047962,-0.8412064743139583,-0.9049309891057726,-0.9073919301603267,0.9056032856395532,0.6087230968755434,-0.9007745350015515,-0.09685358908207581,-0.8912280684416837
2013-07-22,-0.9399060137047962,-0.9139080662555125,0.27198157670897305,0.6963201407096272,0.5003564317701324,0.42081864444336453,-0.42880605724343357,0.2891706675133883,-1.0237630682898655,0.6448814203962155,-0.8805028921131808,-0.9992063604697655,-0.9399060137047962,-0.8412064743139583,-0.9049309891057726,-0.9073919301603267,0.9056032856395532,0.6087230968755434,-0.9007745350015515,-0.09685358908207581,-0.8912280684416837
2013-07-22,-0.9399060137047962,-0.9139080662555125,0.27198157670897305,0.6963201407096272,0.5003564317701324,0.42081864444336453,-0.42880605724343357,0.2891706675133883,-1.0237630682898655,0.6448814203962155,-0.8805028921131808,-0.9992063604697655,-0.9399060137047962,-0.8412064743139583,-0.9049309891057726,-0.9073919301603267,0.9056032856395532,0.6087230968755434,-0.9007745350015515,-0.09685358908207581,-0.8912280684416837
2013-07-23,-0.9312012270740662,-0.9123044286694466,0.3059054251867733,0.33930470645118843,0.406702902344822,-0.006095222607107093,-0.48129695101934694,0.09742475394029085,-1.1664249484092124,0.4943027481001664,-0.8833601579397814,-0.9785411374588185,-0.9312012270740662,-0.8546660268764883,-0.9299681933858557,-0.9032166549009529,0.9497925388776091,0.21619028442219707,-1.6982351497558514,-0.9940969930556506,-0.9138722954372978
2013-07-24,-0.9229245447038632,-0.9099468157794527,0.3202771533837691,0.13029372825666435,0.34671773187488186,0.12535721772084973,-0.5272870714216001,0.09644961799027789,-1.1664249484092124,0.3437240758041172,-0.8856826608631054,-0.9593007753102358,-0.9229245447038632,-0.8642480400779542,-0.9012795917265481,-0.8989646115123785,0.8835086590205252,0.24841849438440192,-1.6595387307942846,-1.5247616207537564,-0.9044372008557919
2013-07-25,-0.9149332651740123,-0.9059094917754426,0.33052953365870036,0.08628125315409227,0.34087538120089556,0.39189667715379467,-0.564923127795422,0.14165707007900202,-1.1664249484092124,0.19314540350806794,-0.8848870516693697,-0.9438720707605308,-0.9149332651740123,-0.8466447385231868,-0.867224451098181,-0.8936009010859958,0.8393194057824692,0.5734722200631992,-0.886638892287607,-1.5196874900383082,-0.8846235022346296
2013-07-26,-0.906894418504103,-0.9009871822366418,0.342864582659779,0.10853327237727142,0.36028507131642623,0.561506670964629,-0.5764135298550052,0.2029542653429403,-1.0237630682898655,0.04256673121201871,-0.883180907804605,-0.9292901754943854,-0.906894418504103,-0.829430392162508,-0.8394722240365671,-0.8877311283196531,0.8466842813221452,0.8121373808275182,0.36538626604962204,-0.7789312804522087,-0.8714143698205215
2013-07-26,-0.906894418504103,-0.9009871822366418,0.342864582659779,0.10853327237727142,0.36028507131642623,0.561506670964629,-0.5764135298550052,0.2029542653429403,-1.0237630682898655,0.04256673121201871,-0.883180907804605,-0.9292901754943854,-0.906894418504103,-0.829430392162508,-0.8394722240365671,-0.8877311283196531,0.8466842813221452,0.8121373808275182,0.36538626604962204,-0.7789312804522087,-0.8714143698205215
2013-07-29,-0.8993312432347801,-0.8971684625131998,0.35001923957704917,0.053206062450763265,0.34755720328709755,0.4265632674344173,-0.5733057039877731,0.23939950445554212,-1.1664249484092124,-0.1080119410840305,-0.8846642026731896,-0.9123706299690537,-0.8993312432347801,-0.835356376696795,-0.8633562660026918,-0.8832576055570927,0.7730355259253854,0.6485571643888285,1.073325024901361,0.20205617872295425,-0.8780189360275755
2013-07-30,-0.8918156351055154,-0.8922625292532567,0.359762450053001,0.08082138887132405,0.3664206197262966,0.6259127325758557,-0.5390768512023391,0.40698838634742734,-1.0237630682898655,0.9460387649883141,-0.8844486357137509,-0.8973082988635213,-0.8918156351055154,-0.8390309509647657,-0.8361059110026801,-0.878056635973206,0.7656706503857094,0.8125037646881411,0.8642440426505452,0.830554560668593,-0.8629227846971662
2013-07-31,-0.8842048926961337,-0.8873704967881579,0.3710298849594457,0.09712198046794877,0.3827378453012386,0.6875790509144264,-0.4858446411645171,0.540774423382062,-1.1664249484092124,0.9460387649883141,-0.8861201432242705,-0.8800969703153153,-0.8842048926961337,-0.8527911583420957,-0.8060927873876909,-0.8731176649118451,0.7804004014650614,0.7181124263735742,0.4945942687808715,0.8769364622743041,-0.8582052374064133
2013-08-01,-0.8754049717852861,-0.8796800248568332,0.3993003061853534,0.2788599709991918,0.47319706255139016,1.1017221791617104,-0.4011635143234182,0.9855839946340537,-1.1664249484092124,0.9460387649883141,-0.8831669038877945,-0.8652594746690532,-0.8754049717852861,-0.8408853499131314,-0.7773017407847742,-0.8656482872580646,0.964522289956961,1.0156568305172644,0.7843555379879646,0.7732093601612168,-0.8242388969129922
2013-08-02,-0.8667953194346727,-0.8710897144866371,0.44388387077726826,0.45324206720734833,0.5763964929986972,1.2879032008313525,-0.2954118983457633,1.1728848200978486,-1.1664249484092124,0.9460387649883141,-0.8761734411919988,-0.8549956972553485,-0.8667953194346727,-0.8247520398908941,-0.7512923139025972,-0.8573880745131109,0.9350627877982571,1.0678495684402665,1.0673633699841127,0.8461196865205957,-0.8072557266662816
2013-08-05,-0.8583759356442943,-0.8634081923821298,0.4934375896005098,0.5063484641699653,0.6416252735030286,1.2658195443715168,-0.1932385589400135,1.2083502530691062,-1.1664249484092124,0.9460387649883141,-0.8726424002479148,-0.8415309168980653,-0.8583759356442943,-0.815774826392205,-0.77403509138381,-0.85003617392231,0.9056032856395532,1.029732077162863,1.3995082796185185,1.170947645896051,-0.8081992361244322
2013-08-05,-0.8583759356442943,-0.8634081923821298,0.4934375896005098,0.5063484641699653,0.6416252735030286,1.2658195443715168,-0.1932385589400135,1.2083502530691062,-1.1664249484092124,0.9460387649883141,-0.8726424002479148,-0.8415309168980653,-0.8583759356442943,-0.815774826392205,-0.77403509138381,-0.85003617392231,0.9056032856395532,1.029732077162863,1.3995082796185185,1.170947645896051,-0.8081992361244322
2013-08-05,-0.8583759356442943,-0.8634081923821298,0.4934375896005098,0.5063484641699653,0.6416252735030286,1.2658195443715168,-0.1932385589400135,1.2083502530691062,-1.1664249484092124,0.9460387649883141,-0.8726424002479148,-0.8415309168980653,-0.8583759356442943,-0.815774826392205,-0.77403509138381,-0.85003617392231,0.9056032856395532,1.029732077162863,1.3995082796185185,1.170947645896051,-0.8081992361244322
2013-08-06,-0.8518116703162024,-0.8583624894863532,0.529992696200777,0.3674203741323888,0.6271197013066547,0.8087243119142058,-0.16348611588995066,0.7967961802503154,-1.1664249484092124,0.7954600926922648,-0.8734526668745795,-0.8273404520399269,-0.8518116703162024,-0.8200706016106588,-0.796350474122907,-0.8453818807195429,0.6183731395921896,0.5920797707624301,0.9321277304778068,1.2239919563653738,-0.8280129347455946
2013-08-07,-0.8461987477892833,-0.854069428941574,0.5523173281611848,0.21534296464853134,0.5946272195867778,0.7447490970273084,-0.1804793655860094,0.42705526446052955,-1.1664249484092124,0.6448814203962155,-0.8746397322228958,-0.8146944249063116,-0.8461987477892833,-0.80984392089912,-0.8219969399605325,-0.8416223300263352,0.47107562879866993,0.30747414480777674,0.24564471927095682,0.9290278058547292,-0.8308434631200463
2013-08-08,-0.8428214808451203,-0.8491876792562234,0.5676778312581339,0.14087989598177444,0.5828807923996717,0.8820566338653756,-0.1684472324119545,0.6185312409746675,-0.025129907454436946,0.4943027481001664,-0.8693859294327652,-0.8132698542790497,-0.8428214808451203,-0.8031942444574748,-0.7956834231099956,-0.8374018858800647,0.12492647843389858,0.6291727442073508,-0.11290457734394442,0.3861292567364272,-0.8204648590803899
2013-08-08,-0.8428214808451203,-0.8491876792562234,0.5676778312581339,0.14087989598177444,0.5828807923996717,0.8820566338653756,-0.1684472324119545,0.6185312409746675,-0.025129907454436946,0.4943027481001664,-0.8693859294327652,-0.8132698542790497,-0.8428214808451203,-0.8031942444574748,-0.7956834231099956,-0.8374018858800647,0.12492647843389858,0.6291727442073508,-0.11290457734394442,0.3861292567364272,-0.8204648590803899
2013-08-09,-0.8409187952427749,-0.8457683693572512,0.5694254334068887,-0.0046404096126491864,0.533355065370904,0.637070558000785,-0.15992209540000563,0.4105732252134713,-0.16779178757378388,0.3437240758041172,-0.866259508325064,-0.8126398506169293,-0.8409187952427749,-0.8081352805125126,-0.8195805990432495,-0.8344963687626386,-0.103384663296057,0.30747414480777674,-0.2863475938068864,-0.05125328751243473,-0.8308434631200463
2013-08-12,-0.8387307068000774,-0.8420400048002984,0.5635322036045091,-0.086283814265426,0.4991157424035488,0.7308846703854402,-0.16389954226678435,0.30664558943751935,-0.3104536676931308,0.19314540350806794,-0.8624627663993594,-0.8121240060950575,-0.8387307068000774,-0.7999553654037668,-0.797601754897185,-0.8311389729910043,-0.05919541005800108,0.5121911269308553,-0.031118123947943187,-0.1506000856800608,-0.8242388969129922
2013-08-13,-0.8356864098363249,-0.8373064985229812,0.5583550964871454,-0.07864702660303316,0.49693373399017954,0.9277153392923404,-0.12965643339939034,0.4447767724869627,-0.45311554781247776,0.9460387649883141,-0.8567034222123643,-0.811900525066265,-0.8356864098363249,-0.7900570880500997,-0.7721878375363795,-0.8266338509861398,0.07337234965616667,0.8416855606981292,0.16964914421905364,-0.04917180720247322,-0.8100862550407334
2013-08-13,-0.8356864098363249,-0.8373064985229812,0.5583550964871454,-0.07864702660303316,0.49693373399017954,0.9277153392923404,-0.12965643339939034,0.4447767724869627,-0.45311554781247776,0.9460387649883141,-0.8567034222123643,-0.811900525066265,-0.8356864098363249,-0.7900570880500997,-0.7721878375363795,-0.8266338509861398,0.07337234965616667,0.8416855606981292,0.16964914421905364,-0.04917180720247322,-0.8100862550407334
2013-08-14,-0.8335934556737448,-0.8341119816146108,0.5449524333914327,-0.16657541972279077,0.4534231899849718,0.6473004058656219,-0.09712405436717061,0.37722619103017313,-0.5957774279318248,0.7954600926922648,-0.8533361337355196,-0.8111331434557087,-0.8335934556737448,-0.798321489058601,-0.7952011747404573,-0.8235023945416098,-0.07392516113735305,0.5024412453064999,0.2543853747876518,0.14492832154111623,-0.8214083685385405
2013-08-14,-0.8335934556737448,-0.8341119816146108,0.5449524333914327,-0.16657541972279077,0.4534231899849718,0.6473004058656219,-0.09712405436717061,0.37722619103017313,-0.5957774279318248,0.7954600926922648,-0.8533361337355196,-0.8111331434557087,-0.8335934556737448,-0.798321489058601,-0.7952011747404573,-0.8235023945416098,-0.07392516113735305,0.5024412453064999,0.2543853747876518,0.14492832154111623,-0.8214083685385405
2013-08-14,-0.8335934556737448,-0.8341119816146108,0.5449524333914327,-0.16657541972279077,0.4534231899849718,0.6473004058656219,-0.09712405436717061,0.37722619103017313,-0.5957774279318248,0.7954600926922648,-0.8533361337355196,-0.8111331434557087,-0.8335934556737448,-0.798321489058601,-0.7952011747404573,-0.8235023945416098,-0.07392516113735305,0.5024412453064999,0.2543853747876518,0.14492832154111623,-0.8214083685385405
2013-08-16,-0.8323091428921616,-0.8379420314379602,0.42554390311467905,-0.7837331978463724,0.12424854876185992,-0.4481218670648093,-0.3281866307712998,-0.7456503277158989,-0.8811011881705186,0.4943027481001664,-0.8548280176730814,-0.8069750418896853,-0.8323091428921616,-0.8129096353614291,-0.8456192296876318,-0.8273884370966521,-0.18439829423249285,-1.0524274027574159,-1.482986804442856,-0.6095581346679226,-0.8733013887368226
2013-08-19,-0.831595635791282,-0.8400368621788389,0.3393365286978193,-0.9447377487700614,-0.013350691834549377,-0.5212884787373918,-0.4194825796417368,-0.7553381726139204,-1.0237630682898655,0.3437240758041172,-0.8555752666740979,-0.8047495191250317,-0.831595635791282,-0.8250494594680473,-0.8664952841466106,-0.8299099237828358,-0.28750655178795664,-1.1655077104069076,-2.1430537848119506,-1.470141571174282,-0.8770754265694249
2013-08-20,-0.8291697116482919,-0.8408440603890549,0.252340762334153,-0.9531908826998137,-0.09806014716941486,-0.3171223681649933,-0.5062023262030841,-0.7539828830895251,-1.1664249484092124,0.19314540350806794,-0.8595518188916513,-0.7956947644025926,-0.8291697116482919,-0.8277753760827172,-0.8462801000101295,-0.8314146360507425,-0.022371032359621148,-0.9259537295362628,-2.0325108852688833,-2.027305365870694,-0.865753313071618
2013-08-21,-0.8277426974465328,-0.8425719482304089,0.1616822583842809,-0.992296502281377,-0.19698506325672663,-0.5285355415876427,-0.5968852635492508,-0.9850424672910192,-1.1664249484092124,0.04256673121201871,-0.8624904941546445,-0.7897471699406466,-0.8277426974465328,-0.8343062528629941,-0.86850756242809,-0.8341439375736995,-0.17703341869281686,-1.3597691827296166,-1.8049045261170085,-2.142860960508262,-0.8761319171112744
2013-08-22,-0.8258400118441874,-0.8413242090767311,0.0879774662571963,-0.8110939646781868,-0.202521871027002,-0.018214167647846984,-0.6931138167777718,-0.5531506452619006,-1.1664249484092124,-0.1080119410840305,-0.8635472297171763,-0.7847823115351844,-0.8258400118441874,-0.8272888817335754,-0.8541776317036484,-0.834207136058307,-0.103384663296057,-0.4506724436725901,-0.6032623381448845,-1.590135985268033,-0.8468831239086062
2013-08-26,-0.8209881635582061,-0.8354647384170107,0.005340850366081638,-0.3799578005102708,-0.12857122945310637,0.2826936035642616,-0.7075124595571507,0.2615642325147451,1.2588270136196855,-0.409169285676129,-0.8622151771501472,-0.776294676202695,-0.8209881635582061,-0.8288202576150681,-0.8526995195911833,-0.8310259558811426,-0.0002764057405931915,0.06553527639992847,0.9919189375091948,0.2846048456340824,-0.827069425287444
2013-08-26,-0.8209881635582061,-0.8354647384170107,0.005340850366081638,-0.3799578005102708,-0.12857122945310637,0.2826936035642616,-0.7075124595571507,0.2615642325147451,1.2588270136196855,-0.409169285676129,-0.8622151771501472,-0.776294676202695,-0.8209881635582061,-0.8288202576150681,-0.8526995195911833,-0.8310259558811426,-0.0002764057405931915,0.06553527639992847,0.9919189375091948,0.2846048456340824,-0.827069425287444
2013-08-27,-0.8221773420596721,-0.8387022906628451,-0.05072367195120472,-0.6225706444193234,-0.2665500839601867,-0.8545208016260784,-0.7473582086347385,-1.4614458829004715,1.6868126539777264,-0.5597479579721781,-0.8600870485921546,-0.7809186051079557,-0.8221773420596721,-0.8400480946605077,-0.8780409683568866,-0.8355266179328886,-0.582101573374996,-2.077226808021911,-0.14633797282387787,0.44861964250798597,-0.8865105211509308
2013-08-28,-0.8230335505807276,-0.8405433842923503,-0.11305591024560374,-0.6895549279270473,-0.34866705405144505,-0.6635010398216669,-0.7852223623199165,-1.3263531263312889,1.5441507738583795,-0.7103266302682274,-0.85925951046809,-0.7835175637042718,-0.8230335505807276,-0.8416245349023213,-0.8568620600676308,-0.8388298300187707,-0.5305474445972641,-1.6531714137823745,-1.1225395590945337,-0.09552863073216046,-0.8751884076531238
2013-08-30,-0.8279329660067672,-0.8418120698492184,-0.2216864656162219,-0.6166806622107422,-0.4251021606504642,-0.6549945788541458,-0.951134644167847,-1.068029899174882,1.2588270136196855,-1.011483974860326,-0.8655028300200617,-0.7870125748065093,-0.8279329660067672,-0.8423055697187168,-0.8566058704499778,-0.8430457193193035,-0.9135209726604154,-1.5824966455568368,-1.3091284904042986,-1.4073502484904397,-0.8733013887368226
2013-09-03,-0.8303588901497578,-0.8415434798337644,-0.2672423802758649,-0.5102220866136153,-0.4304692223631225,-0.38187089768530225,-0.9978375686680894,-0.5752985606323102,1.1161651335003386,-1.162062647156375,-0.8708420567027373,-0.7864137230453717,-0.8303588901497578,-0.8445357608430775,-0.8314379445676425,-0.8439946455146157,-0.7735883374065716,-0.9464135541975318,-0.7126835461052143,-1.260225535818454,-0.8563182184901121
2013-09-04,-0.8302161887295818,-0.8383081174391729,-0.2876453068659314,-0.24138960506368065,-0.35512049053285294,0.07476034599196164,-1.0055215968444111,0.09237067288136344,0.9735032533809916,-1.3126413194524242,-0.8704438786680876,-0.7865361055135205,-0.8302161887295818,-0.830700144245918,-0.8027598500820384,-0.8417307922904596,-0.3758850582640685,0.21973877996119354,-0.03976562860655606,-0.7361355437178776,-0.8251824063711428
2013-09-05,-0.8296929501889366,-0.8349274631751791,-0.28932392471934054,-0.041235544974161556,-0.28632395652660503,0.14026009544186965,-0.994073963030707,0.48470690837111474,0.8308413732616448,-1.4632199917484736,-0.8689699197440434,-0.7869993207368363,-0.8296929501889366,-0.8341288461448699,-0.7788068934177997,-0.8390286300566885,-0.3169660539466606,0.3964273967466158,0.8300033397339013,0.03172588637043248,-0.8204648590803899
2013-09-06,-0.8295502487687606,-0.8315967946460715,-0.27832914202783304,0.09420771207264485,-0.22837265245611388,0.18069340341735673,-1.050898705722394,0.3597083033457925,0.6881794931422978,0.9460387649883141,-0.8685001350147689,-0.7871959066461467,-0.8295502487687606,-0.8282467996133355,-0.7533531106038251,-0.8361049884489314,-0.3758850582640685,0.5024412453064999,1.027867406157342,0.656512713064574,-0.8176343307059382
2013-09-09,-0.8271243246257705,-0.8252282311779027,-0.24132727999104203,0.37220433881745096,-0.09586579358821877,0.64848247251955,-1.0503569746079222,1.1942939111996183,0.5455176130229509,0.9460387649883141,-0.8589437688237327,-0.7921648283430417,-0.8271243246257705,-0.8177958849179188,-0.727636957481784,-0.8298511852513463,-0.022371032359621148,0.9288136782201611,1.0379626304019793,1.0433754731638254,-0.7827244807543665
2013-09-11,-0.822462744900024,-0.8121155923589172,-0.11778626192644345,0.6730498831314623,0.12597995854955477,0.7193622823476168,-1.031367873437494,0.9889063687472684,0.26019385278425694,0.7954600926922648,-0.8403843778745722,-0.8019162440561025,-0.822462744900024,-0.7924576640502398,-0.7257798145296914,-0.8158115375138434,-0.11074953883573298,0.843351250286702,1.2348020373865183,1.2224914514832932,-0.7732893861728606
2013-09-11,-0.822462744900024,-0.8121155923589172,-0.11778626192644345,0.6730498831314623,0.12597995854955477,0.7193622823476168,-1.031367873437494,0.9889063687472684,0.26019385278425694,0.7954600926922648,-0.8403843778745722,-0.8019162440561025,-0.822462744900024,-0.7924576640502398,-0.7257798145296914,-0.8158115375138434,-0.11074953883573298,0.843351250286702,1.2348020373865183,1.2224914514832932,-0.7732893861728606
2013-09-12,-0.8202270893172683,-0.8070583689413858,-0.055026977994190894,0.6474885892545796,0.17595319791204034,0.636418764238339,-1.027404682652675,0.9268115048039135,0.11753197266491,0.6448814203962155,-0.8333271506775654,-0.8046823780713599,-0.8202270893172683,-0.796420521481516,-0.7513348061491922,-0.8096886861312108,-0.051830534518325096,0.743572712243716,1.1159881179029196,1.2504994827223552,-0.777063424005463
2013-09-16,-0.810856362725717,-0.7988135790129065,0.048219517373027064,0.46290655366285927,0.20805989313733292,0.46443358976774207,-1.012621125660382,0.6783442494334615,-0.16779178757378388,0.9460387649883141,-0.8201947442897606,-0.7992322465748043,-0.810856362725717,-0.7985834731944444,-0.7526066377190961,-0.7987805897308581,0.3016834913861222,0.2643765469804241,-0.04562248880846219,0.6892479616340906,-0.7836679902125171
2013-09-17,-0.8051007387786219,-0.7936630488902543,0.09367031310642919,0.4625027694876063,0.25061677292792794,0.7625242862438543,-0.9825122805613249,0.6990593501033732,-0.3104536676931308,0.7954600926922648,-0.8126910722248301,-0.7953018828190744,-0.8051007387786219,-0.7914547312359116,-0.7319198669040405,-0.7924046597319356,0.49317025541769793,0.7553885917488065,-0.25455210091489494,0.19727880524045197,-0.7629107821332042
2013-09-18,-0.7980132349098853,-0.7853759853116997,0.1560781056290638,0.6437755304256231,0.3729882490101015,1.2321030263547976,-0.8774877247636187,1.0093991683098016,-0.45311554781247776,0.9460387649883141,-0.7976892363022485,-0.7964327355227794,-0.7980132349098853,-0.7777369040401501,-0.7036614412975348,-0.7829606615583301,0.6993867705286255,0.9751612365889657,-0.011005301173736715,-0.10781270830440384,-0.7251704038071808
2013-09-19,-0.7900695225200928,-0.7772433538512121,0.22777578325823652,0.7430362142030233,0.4752525329945359,1.3069488355170733,-0.7627262649873823,1.0692345936869867,-0.5957774279318248,0.9460387649883141,-0.7846806245390499,-0.7937566711342783,-0.7900695225200928,-0.7790462801552894,-0.6762194848946947,-0.7735571825332643,0.8319545302427933,0.9441678759347863,0.8923911269343247,0.2288938997475798,-0.7185658376001267
2013-09-19,-0.7900695225200928,-0.7772433538512121,0.22777578325823652,0.7430362142030233,0.4752525329945359,1.3069488355170733,-0.7627262649873823,1.0692345936869867,-0.5957774279318248,0.9460387649883141,-0.7846806245390499,-0.7937566711342783,-0.7900695225200928,-0.7790462801552894,-0.6762194848946947,-0.7735571825332643,0.8319545302427933,0.9441678759347863,0.8923911269343247,0.2288938997475798,-0.7185658376001267
2013-09-23,-0.7796998859873104,-0.7660174146941326,0.3450852199766176,0.5353507014533514,0.5124423510724726,0.8737490252321614,-0.644628882032557,0.5717051005704525,-0.8811011881705186,0.7954600926922648,-0.7670289674775558,-0.7909580307875604,-0.7796998859873104,-0.8099580734046379,-0.7448234487982329,-0.7597074149274439,0.3016834913861222,0.548598826858685,0.47344126142474924,0.8262369519131911,-0.7364925173049879
2013-09-23,-0.7796998859873104,-0.7660174146941326,0.3450852199766176,0.5353507014533514,0.5124423510724726,0.8737490252321614,-0.644628882032557,0.5717051005704525,-0.8811011881705186,0.7954600926922648,-0.7670289674775558,-0.7909580307875604,-0.7796998859873104,-0.8099580734046379,-0.7448234487982329,-0.7597074149274439,0.3016834913861222,0.548598826858685,0.47344126142474924,0.8262369519131911,-0.7364925173049879
2013-09-24,-0.7751334405416812,-0.7614513844314142,0.3844325480551584,0.39727406935054743,0.5008625836510271,0.8737490252321614,-0.6163733275882712,0.47302675985108383,-1.0237630682898655,0.6448814203962155,-0.760040266113476,-0.7889126472764186,-0.7751334405416812,-0.8149172333025527,-0.7448234487982329,-0.7537607791392807,0.30904836692579823,0.548598826858685,-0.07529103710758117,0.4788805209098371,-0.7364925173049879
2013-09-25,-0.7680459366729446,-0.7582269712930354,0.40611989652523073,0.20849618950293772,0.45486448832873916,0.6354355499187161,-0.6069643134948157,0.31939801388725797,-1.1664249484092124,0.4943027481001664,-0.7601200884392965,-0.7744149201899488,-0.7680459366729446,-0.8236477111419402,-0.7729732487707157,-0.7491517497160297,0.6993867705286255,0.3460530083541128,-0.8392483932383865,-0.15444957034968843,-0.7459276118864937
2013-09-26,-0.7603400599834452,-0.7530427365034322,0.42639142445749617,0.1933806166815119,0.468598487535944,0.9730094821064103,-0.568501404367327,0.5462749747322788,-1.1664249484092124,0.3437240758041172,-0.7574869786411121,-0.7614708216062421,-0.7603400599834452,-0.8184204370347513,-0.7448826289089452,-0.7429565901573147,0.7951301525444133,0.7942659902926872,-0.7220607324854695,-0.5835856072661124,-0.722339875432729
2013-09-26,-0.7603400599834452,-0.7530427365034322,0.42639142445749617,0.1933806166815119,0.468598487535944,0.9730094821064103,-0.568501404367327,0.5462749747322788,-1.1664249484092124,0.3437240758041172,-0.7574869786411121,-0.7614708216062421,-0.7603400599834452,-0.8184204370347513,-0.7448826289089452,-0.7429565901573147,0.7951301525444133,0.7942659902926872,-0.7220607324854695,-0.5835856072661124,-0.722339875432729
